IMG;BENE_CULTURALE;TITOLO;SOGGETTO;TIPO_SCHEDA;CODICE_UNIVOCO;LOCALIZZAZIONE;CONTENITORE;DATAZIONE;AMBITO_CULTURALE;AUTORE;MATERIA_TECNICA;MISURE;CONDIZIONE_GIURIDICA;DATI_ANALITICI;ISCRIZIONE;NOTIZIE_STORICO-CRITICHE;ALTRA_LOCALIZZAZIONE;REPERIMENTO;ALTRE_ATTRIBUZIONI;COMMITTENZA;DATI_CATASTALI;GEOREFERENZIAZIONE;BIBLIOGRAFIA;DEFINIZIONE;DENOMINAZIONE;CLASSIFICAZIONE;REGIONE;PROVINCIA;COMUNE;LOCALITA;TOPONIMO;DIOCESI;INDIRIZZO;PROVVEDIMENTI_TUTELA;INVENTARIO;STIMA;RAPPORTO;ALTRI_CODICI;ENTE_SCHEDATORE;ENTE_COMPETENTE;AUTORI;ANNO_CREAZIONE;ANNO_MODIFICA;LAT;LON
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1008866/ICCD10228510_3071_4.JPG;"cippo/ cippo votivo, tipo 5 Steingräber";"";"";"RA_3.00";"08 00496852";"ITALIA, Emilia Romagna, BO, Marzabotto, MARZABOTTOVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V - IV a.C. [analisi dei materiali; analisi tipologica]";"etrusco padano(analisi stilistica; contesto)";"";"arenaria/ lisciatura, scalpellatura";"cm, alt. 91, diam. 22,5, ";"proprietà Stato";"Cippo di forma troncoconica a sezione irregolarmente circolare in arenaria, parte inferiore più espansa sbozzata. Spezzato in due parti verso l’estremità superiore più ridotta, sulla quale è conservata parte di un incavo a profilo quadrangolare che in profondità assume forma circolare";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Marzabotto, Casa Colonica 2003-2005, Ente responsabile:S06, Responsabile scientifico: Desantis, Paola, Motivo: lavori di manutenzione straordinaria, Metodo: scavo stratigrafico, Data: 2003-2005, Unità stratigrafica: US 9, Bibliografia specifica :L. Malnati, P. Desantis, A. Losi, C. Balista, Nuove testimonianze cultuali a Marzabotto: l’area sacra nord-orientale, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 89-100., P. Desantis, L. Malnati, Il complesso sacro della “terza stipe”: analisi dei documenti e ipotesi ricostruttive dell’area sacra nord-orientale di Marzabotto, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 293-324., rep. 2";"";"";"luogo di reperimento: ; localizzazione fisica: ";"";"P. Desantis, L. Malnati(	2009)p.299, p. 321; Steingräber, S.(	1988)";"cippo/ cippo votivo, tipo 5 Steingräber";"";"ARREDI/ ARREDI SACRI E VOTIVI/";"Emilia Romagna";"BO";"Marzabotto";"MARZABOTTO";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1011904/ICCD10463950_3418.JPG;"bronzetto, pube";"";"";"RA_3.00";"08 00546927";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V - IV a.C. [contesto; analisi tipologica]";"produzione etrusca(analisi stilistica)";"";"bronzo/ fusione a cera persa";"cm, largh. 2,7, lungh. 2,2, sp. 1,6";"proprietà Stato";"1 fr. di statuetta in bronzo nuda a fusione piena corrispondente all'area pubica, mutila del pene, con particolari (peli pubici) resi accuratamente ad incisione.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: RI, I5, area a N del tempio, Ente responsabile:S06, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 2008-2013, Unità stratigrafica: US 264, Specifiche: 26/9/08";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"bronzetto";"";"SCULTURA/ STATUARIA MINIATURISTICA";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.336959;11.202182
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10023848_T1%206562_1468%20(6).JPG;"bacile";"";"";"RA_3.00";"08 00487645";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 16";"sec. V a.C. meta'/ fine[contesto; analisi tipologica]";"";"";"bronzo, fusionebronzo, a incisione";"cm, alt. 4,9, diam. 28,6, sp. 0,15";"proprietà Stato";"Profilo esterno dell’orlo con sequenza perlinata e corpo decorato da due gruppi di tre incisioni parallele. Vasca a pareti rettilinee. Fondo piano.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Sasso Marconi, Via Porrettana 252/3, Ente responsabile:SBA-ERO, Responsabile scientifico: G. V. Gentili, Motivo: opere private, Data: 1969, Numero tomba: T1, Specifiche: G. V. Gentili, ""La recente scoperta di due tombe etrusche a Sasso Marconi (Bologna)"", in Studi Etruschi XXXVIII (1970), pp. 241-249.";"";"";"";"";"Gino Vinicio Gentili(	1970)";"bacile";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/CONTENITORI E RECIPIENTI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1003912/ICCD10034846_63821%20(5).JPG;"attingitoio, attingitoio a manico aperto";"";"";"RA_3.00";"08 00487724";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, Sala IV, vetrina 15";"sec. VII a.C. meta'/ fine[analisi tipologica; contesto]";"fase orientalizzante(analisi stilistica; contesto)";"";"bronzo, laminatura, fusione";"cm, alt. 7,7, diam. 12, sp. 0,1";"proprietà Stato";"Coppa emisferica in lamina, manico in verga a sezione rettangolare impostato sulla vasca con una placchetta a ""T"" rovesciata e due ribattini. Terminazione a pelta sormontata da due appendici a globetto.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Casalecchio di Reno (Bo), loc. San Biagio, Ente responsabile:S06, Responsabile scientifico: Von Eles, Patrizia, Motivo: opere private, Data: 1985, Numero tomba: T1, Bibliografia specifica :Von Eles P., ""Tombe villanoviane a Pontecchio, località San Biagio"", in ""La Formazione della Città in Emilia Romagna"", Catalogo della Mostra (a c. di G. Bermond Montanari), Bologna 1987, pp. 102-112., Sani S., ""Casalecchio di Reno (Bo), Località San Biagio, sepolcreto, tomba 1"", in ""Cavalieri Etruschi dalle Valli al Po"", Catalogo della Mostra, Bologna 2010, pp. 192-195., Specifiche: L'area di scavo è collocata nel comune di Casalecchio di Reno (Bo).";"";"";"";"";"Von Eles, Patrizia(	1987)";"attingitoio, attingitoio a manico aperto";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/CONTENITORI E RECIPIENTI";"Emilia Romagna";"BO";"Marzabotto";"";"";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2012";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1011904/ICCD10463964_3379.JPG;"skyphos, piede";"";"";"RA_3.00";"08 00546931";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V a.C. inizio[contesto; analisi tipologica]";"produzione attica(analisi stilistica)";"";"argilla/ a tornio, verniciatura";"cm, alt. 2,2, diam. 3,1, sp. 0,25";"proprietà Stato";"1 fr. di piede di skyphos di tipo mastoide (chytridion) a probabile decorazione a figure nere su fondo bianco. Fondo concavo risparmiato, vernice esterna nera abbastanza compatta, interna mal conservata, argilla rosa-arancio.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: RI, I5, area a N del tempio, Ente responsabile:S06, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 2008-2013, Unità stratigrafica: US 320, Num. inv. di scavo: MU09 320/343, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"skyphos";"";"ceramica attica a figure nere";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.336959;11.202182
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1011904/ICCD10463888_3380.JPG;"kylix, parete";"";"";"RA_3.00";"08 00546921";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V a.C. seconda meta'[contesto; analisi tipologica]";"produzione attica(analisi stilistica)";"";"argilla/ a tornio, verniciatura";"cm, largh. 5,8, lungh. 3,9, sp. 0,4";"proprietà Stato";"All'interno tra due fasce a risparmio, ramo di ulivo con foglie rese con vernice rossa; all'esterno palmetta. Vernice nera compatta e lucida.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Regio I, Insula V, tempio di Tina, Ente responsabile:Soprintendenza per i Beni Archeologici dell'Emilia-Romagna, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 1999-2006, Unità stratigrafica: US 228, Num. inv. di scavo: MU06 228/652, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"kylix";"";"ceramica attica a figure rosse";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.336959;11.202182
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1011904/ICCD10463895_3413.JPG;"bronzetto, avambraccio sinistro";"";"";"RA_3.00";"08 00546922";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V - IV a.C. [contesto; analisi tipologica]";"produzione etrusca(analisi stilistica)";"";"bronzo/ fusione a cera persa";"cm, lungh. 7,8, ";"proprietà Stato";"Mano stretta ad impugnare probabilmente un arco, come mostra la chiusura delle dita e il foro praticato in corrispondenza della nocca del dito medio. Dettagli anatomici resi accuratamente.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: RI, I5, area a N del tempio, Ente responsabile:S06, Responsabile scientifico: Govi, Elisabetta, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 2008-2013, Unità stratigrafica: US 1, Specifiche: anno 2008: US1 pulizia a Sud di US264";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"bronzetto";"";"SCULTURA/ STATUARIA MINIATURISTICA";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.336959;11.202182
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1008866/ICCD10366369_3401.JPG;"chiave";"";"";"RA_3.00";"08 00496908";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. IV - III a.C. [contesto; analisi tipologica]";"celtico(analisi stilistica)";"";"ferro/ battitura";"cm, lungh. 17,5, ";"proprietà Stato";"1 fr. di chiave con barra a sezione rettangolare, ingegno a doppia piegatura ad angolo retto, appiattito all'estremità.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Regio I, Insula V, tempio di Tina, Ente responsabile:Soprintendenza per i Beni Archeologici dell'Emilia-Romagna, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 1999-2006, Unità stratigrafica: US 228, Num. inv. di scavo: MU06 228/631, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005); Sassatelli, Giuseppe(	2009)p. 332";"chiave";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ FERRAMENTA";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1008866/ICCD10364959_3391.JPG;"brocca, labbro";"";"";"RA_3.00";"08 00496899";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V - IV a.C. [contesto; analisi tipologica]";"etrusco padano(contesto; iscrizione)";"";"argilla/ a tornio";"cm, largh. 6, lungh. 4,6, sp. 0,7";"proprietà Stato";"3 ffr. di collo di brocca in ceramica depurata grigia. In prossimità dell'orlo, graffita dopo cottura l'iscrizione votiva destrorsa - ke Tinas ka - in grafia settentrionale";"Classe di appartenenza: votiva;  etrusco;  Tecnica di scrittura: a graffito; - ke Tinas ka -";"";"";"DATI DI SCAVO: Denominazione dello scavo: Regio I, Insula V, tempio di Tina, Ente responsabile:Soprintendenza per i Beni Archeologici dell'Emilia-Romagna, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 1999-2006, Unità stratigrafica: US 175, Num. inv. di scavo: MU04 175/1250, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Sassatelli, Giuseppe(	2009)p.333";"brocca";"";"ceramica depurata grigia";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1008866/ICCD10366108_3397.JPG;"armilla/";"";"";"RA_3.00";"08 00496907";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. IV - III a.C. [contesto; analisi tipologica]";"celtico(analisi stilistica; contesto)";"";"ferro/";"cm, diam. 5, sp. 0,35";"proprietà Stato";"1 fr. di armilla in ferro in verghetta a sezione biconvessa";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Regio I, Insula V, tempio di Tina, Ente responsabile:Soprintendenza per i Beni Archeologici dell'Emilia-Romagna, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 1999-2006, Unità stratigrafica: US 3/4, Num. inv. di scavo: MU04 3_4/514, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005); Sassatelli, Giuseppe(	2009)p. 330";"armilla/";"";"ABBIGLIAMENTO E ORNAMENTI PERSONALI/ GIOIELLI E MONILI";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1008866/ICCD10366449_3399.JPG;"chiave";"";"";"RA_3.00";"08 00496909";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. IV - III a.C. [contesto; analisi tipologica]";"celtico(analisi stilistica)";"";"ferro/ battitura";"cm, lungh. 24,5, ";"proprietà Stato";"chiave costituita da una barra a sezione circolare, estremità superiore ad anello schiacciato al centro, ingegno a doppia piegatura ad angolo retto, appiattito all'estremità.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Regio I, Insula V, tempio di Tina, Ente responsabile:Soprintendenza per i Beni Archeologici dell'Emilia-Romagna, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 1999-2006, Unità stratigrafica: US 228, Num. inv. di scavo: MU06 228/630, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005); Sassatelli, Giuseppe(	2009)p. 332";"chiave";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ FERRAMENTA";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1008866/ICCD10365096_3392.JPG;"kylix";"";"";"RA_3.00";"08 00496901";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V - IV a.C. [contesto; analisi tipologica]";"etrusco padano(contesto)";"";"argilla/ a tornio";"cm, alt. 4,6, diam. 16, ";"proprietà Stato";"kylix in bucchero, breve labbro svasato, orlo arrotondato, vasca carenata, piede ad anello, due anse orizzontali a bastoncello, parzialmente ricomposta, impasto nero, grigio in frattura";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Regio I, Insula V, tempio di Tina, Ente responsabile:Soprintendenza per i Beni Archeologici dell'Emilia-Romagna, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 1999-2006, Unità stratigrafica: US 89, Num. inv. di scavo: MU04 89/207, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"kylix";"";"bucchero";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.338450;11.202365
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1008866/ICCD10365589_3396.JPG;"olla";"";"";"RA_3.00";"08 00496905";"ITALIA, Emilia Romagna, BO, MarzabottoVia Porrettana Sud, 13";"museo, nazionale, Museo Nazionale Etrusco ""Pompeo Aria"", Via Porrettana Sud, 13, deposito";"sec. V - IV a.C. [contesto; analisi tipologica]";"etrusco padano(contesto)";"";"argilla/ a tornio";"cm, alt. 18, diam. 12, sp. 0,9";"proprietà Stato";"olla con due anse a maniglia orizzontale a bastoncello, impostate verticalmente sull'orlo a fascia, corpo cilindro ovoide, ventre espanso verso il basso, fondo piatto.";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Regio I, Insula V, tempio di Tina, Ente responsabile:Soprintendenza per i Beni Archeologici dell'Emilia-Romagna, Responsabile scientifico: Sassatelli, Giuseppe, Govi, Elisabetta, Motivo: ricerca scientifica, Metodo: scavo stratigrafico, Data: 1999-2006, Unità stratigrafica: US 228, Num. inv. di scavo: MU06 228/536, Bibliografia specifica :G. Sassatelli, E. Govi, Il tempio di Tina in area urbana, in Culti, forma urbana e artigianato a Marzabotto. Nuove prospettive di ricerca, Atti del Convegno di Studi (Bologna, S. Giovanni in Monte 3-4-giugno 2003) a c. Di G. Sassatelli – E. Govi, Bologna 2005, pp. 9-62., G. Sassatelli 2009, Il tempio di Tina a Marzabotto e i culti della città etrusca, in ALTNOI. Il santuario altinate. Strutture del sacro a confronto e i luoghi di culto lungo la via Annia, Atti del Convegno (Venezia 4-6 dicembre 2006), a c. di G. Cresci Marrone – M. Tirelli, Roma 2009, pp. 325-344., ";"";"";"";"";"Govi, Elisabetta - Sassatelli, Giuseppe(	2005)";"olla";"";"ceramica depurata grigia";"Emilia Romagna";"BO";"Marzabotto";"";"Pian di Misano";"";"Via Porrettana Sud, 13";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Campagnari, Sara; ; Funzionario responsabile: Referente scientifico: Desantis, PaolaDesantis, Paola";"2013";"";44.338450;11.202365
